1,SP1,"How's it going
"
2,SP2,"I'm good How are you
"
3,SP1,"I'm good are you from Michigan
"
4,SP2,"No I'm from Washington DC
"
5,SP1,"Gotcha
"
6,SP2,"Yeah
"
7,SP1,"exciting
"
8,SP1,"Yeah
"
9,SP2,"What year are you at school
"
10,SP1,"freshman
"
11,SP2,"me too
"
12,SP1,"Nice What dorm are you in
"
13,SP2,"I'm in Hill
"
14,SP2,"what are what about you
"
15,SP1,"Oh I'm in hodge
"
16,SP2,"ooh
"
17,SP1,"so really far walk
"
18,SP2,"Yes
"
19,SP2,"Hill is actually close to here which is nice
"
20,SP1,"Yeah
"
21,SP1,"Yeah probably gonna stop by hill on the way back stop in my friend's dorm
"
22,SP2,"oho
"
23,SP2,"true
"
24,SP1,"Yeah
"
25,SP2,"who's your what's his name
"
26,SP1,"Her name is Julia
"
27,SP2,"Or her
"
28,SP2,"Julia
"
29,SP1,"I left my backpack there
"
30,SP2,"Oh true
"
31,SP1,"So it's important
"
32,SP2,"Yeah what classes are you taking
"
33,SP1,"I'm taking stats game theory psych and uh composition for film how bout you
"
34,SP2,"oh I'm in psych
"
35,SP1,"that makes sense
"
36,SP2,"English one
"
37,SP1,"Okay
"
38,SP2,"um
"
39,SP2,"I'm in a music as culture class
"
40,SP1,"ooo I almost took that
"
41,SP2,"which is It's cool
"
42,SP2,"but it's like
"
43,SP1,"Yeah mm
"
44,SP1,"I took the composition for film class instead because
"
45,SP2,"A lot of work
"
46,SP2,"Yeah that's at that one I mean I'm not a film person but that does sound cool
"
47,SP1,"Yeah I'm not really a film person either but I like writing music so
"
48,SP2,"Okay
"
49,SP1,"that's the that's the whole class basically
"
50,SP2,"Yeah that's so neat
"
51,SP1,"Yeah
"
52,SP2,"Yeah like the music is culture class we just had an exam and I'm just like
"
53,SP1,"Really
"
54,SP2,"It was not
"
55,SP2,"So you have to keep up with the readings and stuff
"
56,SP1,"ah
"
57,SP1,"ooo
"
58,SP2,"so studying for that was a pain
"
59,SP1,"Yeah that's a tough one
"
60,SP2,"Yeah
"
61,SP1,"I feel like with psych with the keeping up for the readings it takes forever
"
62,SP2,"I know I can't I'm still on chapter nine
"
63,SP1,"I just started chapter nine
"
64,SP2,"It's like I can't I only did I'm on nine one and I like read the first like nine one a but like part B is so long I just gave up on it
"
65,SP1,"Yeah
"
66,SP2,"Are you interested in s like studying psych or like what are you interested in
"
67,SP1,"I wasn't before
"
68,SP1,"kinda just took it on a whim
"
69,SP2,"Yeah
"
70,SP1,"Yeah I'm planning on majoring in applied mathematics and quantitative econ
"
71,SP2,"oh Cool
"
72,SP1,"But I'm not taking any math classes which is a problem
"
73,SP2,"What's game theory though
"
74,SP1,"Game theory is an economics class
"
75,SP2,"Okay
"
76,SP1,"um I thought it was gonna be a math class but I can probably
"
77,SP1,"Try to get it to count for the math
"
78,SP2,"mhm
"
79,SP1,"Um I'll fight for it
"
80,SP2,"Yeah
"
81,SP1,"Yeah
"
82,SP2,"There were like no math classes available when I was when my during my registation time
"
83,SP1,"I couldn't get in any of them I was too late
"
84,SP2,"Yeah
"
85,SP1,"yeah
"
86,SP2,"When was your time
"
87,SP1,"think twelve forty five
"
88,SP2,"oh you were later than me I was a twelve fifteen I think
"
89,SP1,"Yeah so like every class was filled up when I looked at it
"
90,SP2,"Yeah
"
91,SP1,"that was nice
"
92,SP2,"Yeah I hopefully next semester is different
"
93,SP2,"or like In two weeks whenever we register
"
94,SP1,"I hope
"
95,SP1,"Damn yeah
"
96,SP2,"It's so weird that it's like November I don't like it
"
97,SP1,"I'm not a huge fan either
"
98,SP2,"Are you doing anything for Halloween
"
99,SP1,"Um I had a little bit of fun last night
"
100,SP2,"Okay
"
101,SP1,"Um probably have a little more fun tonight I have a comedy show tonight
"
102,SP2,"oh that's fun
"
103,SP1,"so that's fun
"
104,SP2,"that is fun
"
105,SP1,"Yeah it's an open Mic but
"
106,SP2,"Where is that
"
107,SP1,"It's in hotung which is in the campus center
"
108,SP2,"Okay
"
109,SP2,"cool
"
110,SP1,"Yeah it's exciting out outside of that not doing much tonight
"
111,SP2,"Yeah
"
112,SP1,"Yeah which psych class are you in
"
113,SP2,"I'm in the twelve o'clock one
"
114,SP1,"I'm also in that one
"
115,SP2,"There's so many people in it
"
116,SP1,"There's too many people I keep meeting new people from it and I'm like really you're in this class
"
117,SP2,"it's so many people you just blend in
"
118,SP1,"Even worse was when I found out that guys live across the hall from me are in that class and sit in the rowbehind me
"
119,SP2,"uhuh
"
120,SP2,"Really
"
121,SP1,"Like every class and I
"
122,SP2,"Where do you sit in the room
"
123,SP1,"like closer to the front ish
"
124,SP2,"Okay
"
125,SP1,"uh Like two like second or third row
"
126,SP2,"Okay I'm always in the back left I don't know why I always I'm like the last one there I like never get front
"
127,SP1,"that helps no it's not a psychological reason
"
128,SP2,"No
"
129,SP2,"I don't think so
"
130,SP1,"Yeah that's exciting I don't know I kinda like the way that class is taught
"
131,SP2,"Yeah
"
132,SP1,"oh and they're
"
133,SP2,"I like how it's both of them
"
134,SP1,"Yeah
"
135,SP2,"they're both so cool
"
136,SP1,"Because I feel like I'd get tired of it if it was the same person every day lecturing me the same way
"
137,SP2,"Yeah
"
138,SP1,"Like it keeps us off balance it's nice
"
139,SP2,"Yeah definitely
"
140,SP1,"and they lecture so differently which is nice too
"
141,SP2,"I now it's the videos the other day were so funny
"
142,SP1,"yeah
"
143,SP1,"that helps every time they show the office I'm like have you seen that episode
"
144,SP2,"they were
"
145,SP2,"I haven't seen the office
"
146,SP1,"it's worth watching
"
147,SP2,"I've watched
"
148,SP1,"It's worth I just started it like two weeks ago
"
149,SP2,"I want to watch it but I just like don't have time
"
150,SP1,"Yeah
"
151,SP2,"It'll be a summer thing
"
152,SP1,"See I watched like one episode a day so I'm
"
153,SP2,"oh
"
154,SP1,"Maybe two
"
155,SP2,"And they're quick right they're like twenty minutes
"
156,SP1,"And there's t twenty minute episodes yeah
"
157,SP2,"Yeah
"
158,SP1,"Um I think one of the seasons has all forty minute episodes but it's half the amount of episodes
"
159,SP2,"Okay
"
160,SP1,"So
"
161,SP1,"I don't know why they did that
"
162,SP2,"Yeah that's weird
"
163,SP1,"But
"
164,SP2,"To change it up
"
165,SP1,"No it's a good show cause all my other um shows that I was quote unquote binging um ended so
"
166,SP2,"oh okay
"
167,SP1,"or I finished them already
"
168,SP2,"ohh
"
169,SP1,"So that helps I had been anyone
"
170,SP2,"Yep the office I've I've heard nothing but good things about it
"
171,SP1,"Yeah
"
172,SP2,"I just like don't
"
173,SP1,"I haven't had any bad experience with it yet
"
174,SP2,"Yeah I just don't usually watch like co like funny shows
"
175,SP1,"what do you watch usually
"
176,SP2,"I'm
"
177,SP2,"I like crime shows
"
178,SP1,"oo
"
179,SP2,"and like that sort of thing
"
180,SP1,"like law and order kind of thing
"
181,SP2,"Yeah like law and order like criminal minds
"
182,SP1,"those those are cool shows
"
183,SP2,"They're cool they're weird sometimes
"
184,SP1,"most the time yeah it's well done though
"
185,SP2,"Yeah
"
186,SP1,"yeah they do a good job with it
"
187,SP2,"SVU is a really good
"
188,SP1,"Never watched SVU people tell me to I've never done it never actually gone through with it
"
