1,SP2,"sorry is this really loud I like can't tell
"
2,SP1,"No it that doesn't
"
3,SP2,"Okay
"
4,SP1,"It's a lot of Europe
"
5,SP2,"Like normal amount I guess
"
6,SP1,"but
"
7,SP1,"so how you doing
"
8,SP2,"Good
"
9,SP1,"yeah
"
10,SP2,"this is odd
"
11,SP1,"It is it is it's a little uncomfortable but
"
12,SP2,"yeah
"
13,SP1,"I mean interest I guess
"
14,SP2,"I know yeah the glass screens an interesting touch
"
15,SP1,"I know I didn't I thought it was one of those double sided like
"
16,SP2,"I know yeah it seems like a mirror something on one end
"
17,SP2,"Yeah
"
18,SP1,"Well so you t you a Tufts student
"
19,SP2,"I am yeah I'm a sophomore
"
20,SP1,"a sophomore
"
21,SP1,"I'm a freshman
"
22,SP2,"Yeah
"
23,SP2,"oh nice
"
24,SP1,"where are you from
"
25,SP2,"Boston
"
26,SP1,"oh really
"
27,SP2,"yeah
"
28,SP1,"I'm from uh Gloucester
"
29,SP2,"oh cool
"
30,SP2,"yeah
"
31,SP1,"kinda close
"
32,SP2,"Yeah not too bad
"
33,SP1,"yeah
"
34,SP2,"Um are you doing this for you're like psych class or something
"
35,SP1,"Yeah intro to psych
"
36,SP2,"Yeah
"
37,SP1,"I'm excited
"
38,SP2,"Very fun
"
39,SP1,"it is a fun class what are you taking for this
"
40,SP2,"Um psych thirty one
"
41,SP1,"really what is that
"
42,SP2,"it's a stats class
"
43,SP1,"oh that's cool
"
44,SP2,"Like psych stats
"
45,SP1,"So what do you go over
"
46,SP2,"What
"
47,SP1,"What are you like doing
"
48,SP1,"like
"
49,SP2,"oh like I don't couldn't even tell you
"
50,SP1,"really
"
51,SP2,"it's like a joke I don't know a lot of majors like if you want to do like a psych major have to take it
"
52,SP1,"mhm
"
53,SP2,"and the professors like really nice cause he's really chill but like I I don't know what we're doing
"
54,SP1,"That's awesome
"
55,SP2,"Yeah
"
56,SP1,"yeah well should probably go to more more of my psych classes
"
57,SP2,"mm yeah
"
58,SP2,"I think I took it last year and it was um is was like alright
"
59,SP1,"mhm
"
60,SP2,"it was an alright class
"
61,SP1,"yeah
"
62,SP1,"Where do you live on campus
"
63,SP2,"I live in Lewis
"
64,SP1,"Really
"
65,SP2,"Yeah
"
66,SP1,"I'm in Tilton next door
"
67,SP2,"Oh my god what for
"
68,SP1,"Third floor
"
69,SP2,"I was on the third floor last year
"
70,SP1,"Actually
"
71,SP2,"Yeah
"
72,SP1,"what room
"
73,SP2,"I was in oh like three oh one maybe
"
74,SP1,"Okay it
"
75,SP2,"I was like right in the corner
"
76,SP1,"mhm
"
77,SP2,"on the end yeah
"
78,SP1,"that's kinda cool
"
79,SP2,"Yeah
"
80,SP1,"I'm in three twelve it it's a fun time
"
81,SP2,"Okay yeah
"
82,SP1,"not not a great dorm but I love like the people in it
"
83,SP1,"Which is nice
"
84,SP2,"Yeah
"
85,SP2,"Yeah
"
86,SP2,"I got really close with my floor last year
"
87,SP1,"really
"
88,SP2,"yeah
"
89,SP1,"That's awesome yeah I know it's been it's been fun so far
"
90,SP2,"yeah
"
91,SP2,"Yeah
"
92,SP1,"No complaints
"
93,SP2,"wait that's so funny I like really want to meet the people who are living in my room
"
94,SP2,"I think it's so funny
"
95,SP1,"oh
"
96,SP1,"did you have um do you know a kid named Elliot Zader
"
97,SP2,"Yeah
"
98,SP1,"Yeah so I went I went to high school with him and then
"
99,SP2,"oh yeah
"
100,SP1,"Another kid that went to our high school um wound up getting his exact same room in Tilton
"
101,SP2,"That's so weird
"
102,SP1,"I know
"
103,SP2,"wait Elliot has like a blonde hair right
"
104,SP1,"Yep
"
105,SP2,"curly hair
"
106,SP1,"yep
"
107,SP2,"He lived right below me
"
108,SP1,"mhm
"
109,SP2,"and like you can hear everything that happens
"
110,SP1,"really
"
111,SP2,"I don't know like how the vents work or whatever
"
112,SP1,"mhm
"
113,SP2,"but like me and my roommate were like wow like we can hear everything and now like we kind of like met Elliot by being like oh you live below us hi like you should know
"
114,SP1,"like we know everything about you
"
115,SP2,"Yeah I was like how's your mom doing like Is so funny
"
116,SP1,"that is awesome
"
117,SP2,"yeah
"
118,SP1,"so what do you what do you do for fun at school like besides school
"
119,SP2,"Um
"
120,SP2,"school yeah a lot of school work u
"
121,SP1,"Yeah I'm sure
"
122,SP2,"um right in midterm season of course
"
123,SP1,"I know
"
124,SP2,"yeah um I just joined a sorority this semester
"
125,SP1,"really
"
126,SP2,"yeah
"
127,SP1,"what sorority
"
128,SP2,"Data
"
129,SP1,"Oh awesome
"
130,SP2,"Yeah it's a lot of fun
"
131,SP1,"yeah
"
132,SP2,"it's been busy but good
"
133,SP1,"I'm sure
"
134,SP2,"Yeah
"
135,SP1,"it's nice to have all the greek life back right
"
136,SP2,"Yeah
"
137,SP2,"Yeah I think so
"
138,SP1,"yeah
"
139,SP2,"yeah what bout you how are you liking freshman year
"
140,SP1,"I like it a lot it's uh so I'm doing ROTC and lacrosse as well
"
141,SP2,"oh okay cool
"
142,SP1,"Um which has been a lot but um
"
143,SP2,"Yeah
"
144,SP1,"It's been a lot of fun
"
145,SP2,"How does that work
"
146,SP1,"um so ROTC like we have a three days sometimes four days a week and it just like really early in the morning on like Tuesday Wednesday Thursday
"
147,SP2,"Okay
"
148,SP2,"Is it at Tufts or is it somewhere else
"
149,SP1,"No so it's at B uh BU
"
150,SP2,"Okay
"
151,SP1,"and MIT so a lot of the Tufts people do MIT
"
152,SP2,"oh
"
153,SP1,"But I have to go to BU cause um I'm doing it for the marines
"
154,SP2,"Okay
"
155,SP1,"and it' s like a Smaller amount of people so we have more concentrated
"
156,SP2,"Yeah
"
157,SP1,"But it's been a it was definitely a rough transition at first but
"
158,SP2,"That yeah must be so hard
"
159,SP1,"yeah It wasn't wasn't very fun but kind of adjusting into it now which is nice
"
160,SP2,"Okay that's good
"
161,SP1,"yeah
"
162,SP2,"what do you do it like during your training
"
163,SP1,"Um variety of things so a lot of it's like kind of like classroom stuff
"
164,SP2,"Okay
"
165,SP1,"so like you'd if you just memorize bunch of stuff about like the military the professional knowledge
"
166,SP2,"mhm
"
167,SP1,"things like that and then it's more like then we do of course with the physical stuff which is just like we run around a bunch and do like calisthenics and stuff like that
"
168,SP2,"Yeah
"
