1,SP2,"Albert
"
2,SP1,"Albert
"
3,SP2,"Albert
"
4,SP2,"I'm John
"
5,SP1,"Yeah
"
6,SP1,"John
"
7,SP2,"Yeah
"
8,SP2,"Nice to meet you dude
"
9,SP1,"Nice to meet you too
"
10,SP2,"Obviously a odd circumstances but uh
"
11,SP2,"Yeah
"
12,SP2,"Yeah uh heard you were majoring biochem you think
"
13,SP1,"Yeah yeah yeah yeah
"
14,SP2,"In psychology
"
15,SP1,"Mhm You
"
16,SP2,"Uh No idea I'm a freshman right now yeah
"
17,SP1,"You're a freshman so you're taking psych
"
18,SP2,"Psych one yeah
"
19,SP1,"Psych one
"
20,SP1,"Okay that's fun
"
21,SP2,"Yeah
"
22,SP1,"Cool
"
23,SP2,"Yeah
"
24,SP1,"So it's been like two three months
"
25,SP2,"Yeah about about
"
26,SP1,"Where are you from
"
27,SP2,"Jersey
"
28,SP1,"Jersey okay
"
29,SP2,"Yeah oh how bout you
"
30,SP1,"Natic was so that's half an hour drive from here
"
31,SP2,"Okay
"
32,SP1,"It It's pretty close yeah I have family in Jersey though
"
33,SP2,"Where from in Jersey
"
34,SP1,"No clue uh Jersey city
"
35,SP2,"Oh so like way south
"
36,SP1,"so it's in yeah yeah no not way down yeah
"
37,SP2,"Gotcha yeah I'm from a middle of nowhere in Jersey so I don't evenbother saying the town name
"
38,SP1,"Yeah sometimes it's not worth it
"
39,SP2,"Yeah it really isn't
"
40,SP1,"Just name the closest big city
"
41,SP2,"Yeah that ones like hour and a half anyway so
"
42,SP1,"where what's half an hour away
"
43,SP2,"Uh
"
44,SP1,"What
"
45,SP2,"Near me is like an hour and a half away
"
46,SP1,"What's what's that
"
47,SP2,"Uh New York City like
"
48,SP1,"oh  still still still still still
"
49,SP2,"Big big city but yea
"
50,SP2,"But yeah pretty much
"
51,SP2,"you're a sophomore right
"
52,SP1,"yea
"
53,SP2,"Okay did you you went here freshman year too or
"
54,SP1,"Yeah
"
55,SP2,"Okay gotcha what a caustic freshman year
"
56,SP1,"Freshman year
"
57,SP1,"I took a well what major you that little for if you go into
"
58,SP2,"I'm thinking of math something to do with math but
"
59,SP1,"So I'm pretty hard seven pre med so I took both come on in bio thirteen and
"
60,SP1,"Calc two
"
61,SP1,"Arabic one
"
62,SP2,"How Arabic one
"
63,SP1,"What's the worst thing if you're gonna take away don't take language at all
"
64,SP2,"I have a bunch of kids on my floor taking up or just like
"
65,SP1,"Let's discuss the I mean what it now I mean it's nice but
"
66,SP1,"And the first classes very easy
"
67,SP2,"Yeah
"
68,SP1,"But on second class is still easy but hello harder than does the I'm every through right now for the last test philosophy class for the language requirement
"
69,SP2,"Yeah
"
70,SP1,"And that's been killing to it's harder than Orgo it's harder than psych stats is harder than
"
71,SP2,"Damn
"
72,SP1,"Whatever whatever influences
"
73,SP2,"Hi
"
74,SP2,"Feel bad for the kids on my for them because they seem to want to stick with the
"
75,SP1,"You know yet those four
"
76,SP2,"Yeah
"
77,SP1,"A radio all the new freshman are really
"
78,SP1,"Motivated home like they don't know what's going to happen
"
79,SP2,"Good at the like it's rock just couple more couple semesters them if well
"
80,SP1,"Well but will because are you taking not now
"
81,SP2,"I'm taking calc three psych one some here
"
82,SP2,"Spanish for and a music class intro
"
83,SP1,"Spanish Fo
"
84,SP1,"see your to Spanish in
"
85,SP2,"Yeah
"
86,SP1,"High school
"
87,SP2,"Yeah
"
88,SP2,"What did you take a twenty taking now
"
89,SP1,"No
"
90,SP1,"Arabic three
"
91,SP1,"Medieval art of the Mediterranean and then one other class that for physics world
"
92,SP2,"What is a medieval art in the Mediterranean like
"
