1,SP1,"Do we start
"
2,SP2,"what'd you wanna talk about
"
3,SP1,"Well this is like prison you know the things they have in movies
"
4,SP2,"The like when you talk like
"
5,SP1,"Yeah like somebody's in jail
"
6,SP2,"Yeah it's at first I like I did the thing where I didn't think the glass was actually there I was confused
"
7,SP1,"It looks like a mirror
"
8,SP1,"it's kinda creepy
"
9,SP2,"Yeah it's
"
10,SP2,"so weird
"
11,SP2,"Um what's going on
"
12,SP1,"um
"
13,SP1,"I have no idea
"
14,SP1,"uh I did my math homework today
"
15,SP2,"You did or didn't
"
16,SP1,"I did
"
17,SP2,"Is that not usual
"
18,SP1,"Well it's due today oh I have this really hard problem set that I have no idea how to do  and I've asked everybody I know who's good at math and they can't do it either  and then so Michelle and I were gunna go to office hours today which is why I told you I couldn't come to brea kfast
"
19,SP1,"And then teacher was like not there and very and like we couldn't find her but it's due at six o'clock tonight
"
20,SP1,"so after this
"
21,SP2,"That's fun
"
22,SP1,"yeah I have no Idea how to do it and googling it didn't help
"
23,SP2,"How many more problems do you have to do
"
24,SP1,"It's just one but it's like the triple integral or something I don't know how to do it
"
25,SP2,"Neither do I
"
26,SP1,"Yeah
"
27,SP2,"Yeah I started writing my like three thousand word essay
"
28,SP1,"For what class
"
29,SP2,"For English and I wrote a thousand words and realized that I have nothing else to say
"
30,SP1,"oh that's problematic
"
31,SP2,"So that's fun
"
32,SP1,"What um would be writing about
"
33,SP2,"We had to choose two opteds about um anything we wanted
"
34,SP1,"mhm
"
35,SP2,"so I chose
"
36,SP1,"Is this one
"
37,SP2,"Yeah so I chose one it was such mine were about the UN climate report so one was about um how
"
38,SP1,"Uhm that that your mom again
"
39,SP2,"the
"
40,SP2,"When you know one was like
"
41,SP2,"Like there's nothing we can do like we should just like sit back and wait for like new technology to like be invented and the other one was like  um there's nothing we can really do but we might as well try
"
42,SP1,"mhm
"
43,SP1,"Conflicting arguments or did you fall
"
44,SP2,"I can't give an opinion it's like a writing about the arguments like just I have to write about which argument is presented better
"
45,SP1,"Uhm
"
46,SP1,"So transfer them better
"
47,SP2,"it the one that we might as well try
"
48,SP1,"That's optimistic
"
49,SP2,"I might be a little biased
"
50,SP1,"yeah probably
"
51,SP2,"but
"
52,SP2,"But yeah someone else in the class chose the same one and they chose the other article so
"
53,SP1,"Hello
"
54,SP1,"That's good so it's doubly arguable
"
55,SP2,"Yeah
"
56,SP1,"I have to do
"
57,SP2,"But
"
58,SP1,"oh go ahead
"
59,SP2,"I was just gonna say I'm just really bad at writing essays so
"
60,SP1,"They're done how many pages is three thousand words
"
61,SP2,"I don't know I'm at three right now so
"
62,SP1,"Nine ten
"
63,SP2,"Nine
"
64,SP2,"it's a it's a long essay
"
65,SP1,"It sucks
"
66,SP2,"It's fun
"
67,SP1,"We have to do
"
68,SP2,"And we only had two days to write it was signed Monday night
"
69,SP1,"A really
"
70,SP1,"it's due Wednesday
"
71,SP2,"Well rough draft is due Wednesday
"
72,SP1,"So you really really rough
"
73,SP2,"Yeah and I probably won't finish it like I'm not gonna be able to do it tonight
"
74,SP1,"Why
"
75,SP2,"Because I'm going to the game
"
76,SP1,"Uhm that's true red Sox laying
"
77,SP2,"Dodgers
"
78,SP1,"Daughters for the daughters from
"
79,SP2,"LA
"
80,SP1,"So like across the coast
"
81,SP2,"I think I hope that I'm not gonna get made fun of forgetting that wr ong
"
82,SP1,"Is your dad is it outlined the red Sox
"
83,SP2,"Uhm ish like none of us are like really into the red Sox but it's like
"
84,SP2,"Kind of like a weird like a emotional attachment like I don't really watch that much but I feel very like it's like my childhood kind of like I was very into them when I was a kid
"
85,SP1,"What changed
"
86,SP1,"Like really close
"
87,SP2,"Really feeling it should be like good at it because of your job
"
88,SP1,"I fiddle when I work
"
89,SP2,"Yeah I I need to like have something to play with my like Hands
"
90,SP1,"I played like another they're doing the exercising I was playing with the pen
"
91,SP2,"oh I have my keys I could just like twirl that around
"
92,SP1,"Had messed up the microphone
"
93,SP2,"I probably hid it wait what was I saying
"
94,SP1,"Yeah
"
95,SP1,"the red Sox how you no longer like them
"
96,SP2,"oh well no I still like them I just don't watch them as much
"
97,SP1,"mm
"
98,SP2,"but it's like of u it's like the psych thing that we're that like emotionally like
"
99,SP1,"the psych thing
"
100,SP2,"conditioned to it's like the same thing with the Yankees like I've been like
"
101,SP1,"oh cause you're so mean to Frankie about it
"
102,SP2,"I'm not s̲o mean she just deserves it because they're evil
"
103,SP1,"she doesn't deserve it
"
104,SP1,"Frankie's a hard core fan
"
105,SP2,"they're just
"
106,SP2,"yeah of a bad te̲am
"
107,SP1,"y
"
108,SP2,"they're just not nice
"
109,SP2,"they're just bad people
"
110,SP1,"the Nats are really good
"
111,SP2,"the what
"
112,SP1,"the n̲ats the DC nationals
"
113,SP2,"o̲h n̲ationals yeah I went to a g o̲h
"
114,SP1,"did you catch it
"
115,SP2,"dell my dad did
"
116,SP1,"oh so did you all go to baseball games with your dad
"
117,SP2,"um do I a̲lways g̲o to the baseball ga̲mes with my dad
"
118,SP1,"Yeah
"
119,SP2,"I mean like
"
120,SP1,"cause it sounds like it
"
121,SP2,"yeah I mean most of my family's normally there too but
"
122,SP1,"oh I thought it was like a you and your dad thing
"
123,SP2,"n
"
124,SP2,"yeah this i̲s the first time I've̲
"
125,SP1,"you went with Eli
"
126,SP2,"I went to a C̲eltics game
"
127,SP1,"yeah b̲
"
128,SP2,"yeah̲
"
129,SP1,"oh oh
"
130,SP2,"That was a really cool game that was did I tell you how I got yelled at by a drunk person
"
131,SP1,"No
"
132,SP1,"What happened
"
133,SP2,"She was like walking around and she was like you're in my seat youre in fifteen and I was like I'm in five I don't think I'm in your seat and then she tried to climb over and spilled beer on someone
"
134,SP1,"but it wasn't on you
"
135,SP2,"It wasn't on me
"
136,SP1,"That's unfortunate what time of day was it
"
137,SP2,"What do you mean that's unfortunate
"
138,SP1,"Well she spilled bear on somebody it's sticky and gross
"
139,SP2,"oh I thought you meant it's unfortunate that it wasn't on me
"
140,SP1,"oh no no no I don't care
"
141,SP2,"I was like wow that's nice
"
142,SP1,"would that have been worse if it was on you
"
143,SP2,"Okay
"
144,SP1,"Was it weird with eli
"
145,SP2,"What do you mean weird with eli
"
146,SP1,"Because he's like I don't know for like whatever we sit with him during breakfast he never talks much so I don't know
"
147,SP2,"Oh no no he's nice I like him
"
148,SP1,"Oh
"
149,SP1,"How's your p new printer
"
150,SP2,"I haven't used it at all yet
"
151,SP1,"You haven't
"
152,SP2,"No I keep paying for paper it's a problem I just can't figure out how to use the printer
"
153,SP1,"The one in your room
"
154,SP2,"And he's ex
"
155,SP2,"yeah and he's explained it twice and I still don't get it
"
156,SP1,"What do you not get
"
