1,SP2,"hey
"
2,SP1,"What's up
"
3,SP2,"I'm paige
"
4,SP1,"Hi Paige I'm Eragon
"
5,SP2,"Eragon
"
6,SP1,"Yes
"
7,SP2,"Oh cool what year are you
"
8,SP1,"Um freshmen
"
9,SP2,"Oh me too
"
10,SP1,"Which session is your um psychology class
"
11,SP2,"The twelve o'clock
"
12,SP1,"Must be rough like the reason why didn't choose that section that I wanna grab probably grab lunch
"
13,SP2,"mm I still do that I get lunch before
"
14,SP1,"that's nice
"
15,SP2,"How's your early session
"
16,SP1,"This conversation's so awkward
"
17,SP1,"yeah Um it's been pretty good I um actually most of my friends from pre o we went to the same session
"
18,SP2,"Oh
"
19,SP1,"For psych so basically sit together
"
20,SP2,"What preo did you do
"
21,SP1,"Arts
"
22,SP2,"Oh cool
"
23,SP1,"It's like I think arts it's the new um pre o this year
"
24,SP2,"What did you do
"
25,SP1,"But basically messing around with markers papers and
"
26,SP2,"During that one
"
27,SP1,"but Yeah I mean um like I thought arts are supposed to like only for art students
"
28,SP1,"from S MFA
"
29,SP2,"Yeah
"
30,SP1,"But apparently like I'm not I'm an engineer student
"
31,SP2,"mm
"
32,SP1,"so I still went to arts and there are CS students there also like art and science students so like there are they're in there were not much things to do with the the actual arts like art art museums
"
33,SP2,"Oh really
"
34,SP1,"so we'd basically just u um we went to this like the museum of fine arts for sure we had lunch there was pretty nice but except for that part we didn't do much things about actual art
"
35,SP2,"What else did you do then
"
36,SP1,"uh we we we draw hands
"
37,SP2,"ooo
"
38,SP2,"Like t tracing them
"
39,SP1,"a
"
40,SP2,"or drawing them
"
41,SP1,"Yeah
"
42,SP1,"yeah tracing the hands
"
43,SP2,"oh okay
"
44,SP1,"And um we also went to a laser gun fight
"
45,SP2,"Really
"
46,SP1,"Yeah
"
47,SP2,"Like laser tag
"
48,SP1,"Sorta yeah
"
49,SP2,"That's so cool
"
50,SP1,"Yeah but like I feel like that's that has nothing to do with arts
"
51,SP2,"Definitely not
"
52,SP1,"It's just getting us to
"
53,SP2,"know people
"
54,SP1,"Right
"
55,SP2,"How long was yours
"
56,SP1,"Arts it's like five days
"
57,SP2,"oo
"
58,SP1,"about a week um
"
59,SP1,"Yeah did you do any pre os
"
60,SP2,"Yeah I did fit
"
61,SP1,"fit
"
62,SP2,"same length
"
63,SP1,"mm
"
64,SP2,"I think
"
65,SP2,"I don't remember
"
66,SP1,"mm
"
67,SP1,"Yeah
"
68,SP2,"But different
"
69,SP1,"like
"
70,SP1,"Yeah to to it's probably the longest
"
71,SP2,"Yeah ours started like a little bit after two
"
72,SP1,"mhm
"
73,SP1,"mine's twenty seven to September the second something to's much longer
"
74,SP2,"maybe mine was the same length it was fun though we did a whole bunch of sports
"
75,SP1,"mm
"
76,SP2,"like we had exercise days where we had to pick an exercise you could go outside and run or you could do like pilates or Krav Maga
"
77,SP1,"What's Krav Magra
"
78,SP2,"Self defense
"
79,SP1,"Oo
"
80,SP2,"There were two days I did pilates the first day and I did krav maga the second day
"
81,SP1,"Wow
"
82,SP2,"pilates is is I thought it was like dance exercising but it's not it's so hard yeah and then krav krav maga was it was super weird we just learned some like hiyah
"
83,SP2,"Some like weird self defense tips
"
84,SP1,"hm
"
85,SP2,"and then we had like an outdoor day or you could go hiking kayaking or sailing
"
86,SP1,"oh That's nice
"
87,SP2,"I went sailing yeah
"
88,SP1,"It's like the Boston Harbor
"
89,SP2,"No we went to like Mystic where the sailing team sails I'm on sailing team
"
90,SP1,"oh nice
"
91,SP2,"yeah
"
92,SP1,"hm
"
93,SP1,"I think I have a friend in sailing team or wait wait wait he's nice talking to never mind so
"
94,SP2,"The two weren't related
"
95,SP1,"Yeah so
"
96,SP2,"Where you from
"
97,SP1,"China
"
98,SP2,"Oh cool
"
99,SP1,"So uh
"
100,SP2,"Really had you been to the US before
"
101,SP1,"Yeah I was here for I wasn't here but in like Washington state for exchange student so like for about ten months eleven months
"
102,SP2,"Oh cool
"
103,SP1,"So I was kind of getting used to the US environment a little bit
"
104,SP1,"but uh
"
105,SP2,"What what year did you do an exchange
"
106,SP1,"It's like right after my middle school
"
107,SP2,"o
"
108,SP1,"like I I I think it's between my ninth grade and and my tenth grade
"
109,SP2,"Oh
"
110,SP1,"Something like that yeah
"
111,SP2,"That's cool
"
112,SP1,"hm
"
113,SP2,"I never did an exchange but I've had three foreign exchange students stay at my house
"
114,SP1,"Oh wow
"
115,SP1,"with they from
"
116,SP2,"uh we had one from France
"
117,SP1,"mhm
"
118,SP2,"one from Italy and one from China
"
119,SP1,"that's nice
"
120,SP2,"Yeah
"
121,SP1,"that's nice um yeah I like I s I'm I'm still like uh keeping in touch with my host family I plan to visit them like during this Christmas break
"
122,SP2,"Oh cool
"
123,SP1,"So that's very nice
"
124,SP2,"Yeah that's fun
"
125,SP1,"I haven't seen them f in like four years
"
126,SP2,"Yeah that's a long time but you're closer now
"
127,SP1,"Yeah
"
128,SP2,"Than you were before
"
129,SP1,"Yeah
"
130,SP1,"right
"
131,SP1,"Yeah
"
132,SP1,"Still it's across the country flight
"
133,SP2,"Yeah
"
134,SP1,"It's like
"
135,SP2,"It's far to get to Washington state
"
136,SP1,"Yeah
"
137,SP2,"um I live in Texas
"
138,SP1,"mhm
"
139,SP2,"which is I mean not not quite as far as China but still not here yeah
"
140,SP1,"Yeah yeah I um I'm always one of like go Texas for a visit because uh I like basketball exports
"
141,SP2,"Yeah
"
142,SP1,"So maybe watch them play basketball is a good option but um the thing it's um also my favorite physics teacher he lives he he's from Texas
"
143,SP2,"Oh really
"
144,SP1,"Yeah he's my high school is pretty funny
"
145,SP1,"um
"
146,SP2,"Where in Texas would you go if you went to Texas do you know
"
147,SP1,"mm
"
148,SP1,"good question
"
149,SP1,"Dallas maybe
"
150,SP2,"Dallas really
"
151,SP1,"Or Houston
"
152,SP2,"Houston's it I live in Houston
"
153,SP1,"mm Houston Houston rockets
"
154,SP2,"I Perso
"
155,SP2,"Yeah
"
156,SP2,"I personally feel that Dallas is on the lower end of the cool places in Texas to go if you're gonna go anywhere go to Austin
"
157,SP1,"Oh yeah
"
158,SP2,"because they have lakes and rivers no one else has water
"
159,SP2,"Um and then Houston is fun cause this big city
"
160,SP2,"and yeah we have the rockets and the Astros
"
161,SP1,"mhm
"
162,SP1,"mhm
"
163,SP2,"and then San Antonio cause they have the river walk
"
164,SP1,"Oh yeah
"
165,SP1,"mhm
"
166,SP1,"mhm
"
167,SP2,"And then Dallas because Dallas has nothing
"
168,SP1,"mm
"
169,SP1,"Also the basketball team in Dallas sucks so
"
170,SP2,"Yeah
"
171,SP1,"The Mavericks
"
172,SP2,"Yeah
"
173,SP1,"it's kinda lame
"
174,SP1,"Anyway um
"
175,SP1,"What else
"
176,SP1,"It's just so awkward to start a conversation from like nowhere
"
177,SP2,"Yeah make up one how about this if you could go anywhere in the world where would you go
"
178,SP1,"that's such an ice breaker question
"
179,SP1,"Anywhere in the world I will
"
180,SP1,"Like for me I wanna live in um Sweden
"
181,SP2,"Oh cool have you ever been
"
182,SP1,"Now
"
183,SP2,"me neither
"
184,SP2,"but it looks like a cool place to go
"
185,SP1,"no
"
186,SP1,"Yeah like I haven't been to like the northern European region
"
187,SP1,"Well if if English still counts as part of the Europe union then I have
"
188,SP1,"But I'm not sure if it's still counts right now
"
189,SP2,"mm That's fair
"
190,SP1,"hm
"
191,SP2,"I've been there too
"
192,SP1,"English is England is pretty cool
"
193,SP2,"Yeah
"
194,SP1,"the britain
"
195,SP2,"how did you decide that if you could live anywhere you would live in Sweden
"
196,SP1,"um How could I decide
"
197,SP2,"How did you decide that
"
198,SP1,"Oh um it's just
"
199,SP1,"Culture why isn't probably cause um I used to study a little bit of art so
"
200,SP1,"um I guess the environment there kind of attracts
"
201,SP2,"mmm
"
202,SP1,"me so
"
203,SP2,"That's cool
"
204,SP1,"Stockholm especially good city
"
205,SP1,"O
"
206,SP2,"What engineering Are you doing
"
207,SP1,"Oh human factors engineer
"
208,SP2,"okay
"
209,SP1,"Kind of small program
"
210,SP2,"oh that's cool
"
211,SP1,"yeah Like in my um pre at pre major advisor session we only have like seven people
"
212,SP1,"in
"
213,SP2,"Really
"
214,SP1,"In human factors engineering and others including me there are only two that are major in human factors
"
215,SP2,"Really that's so small
"
216,SP1,"Yeah but um on the graduating class was like forty students last year so I'm not worried people just might just switch in
"
217,SP2,"Switch back in yeah
"
218,SP1,"Yeah
"
219,SP2,"I know a lot of people right now that are trying to switch into engineering
"
220,SP1,"Oh really
"
221,SP2,"Yeah
"
222,SP1,"I was thinking about switching to arts and science
"
223,SP2,"Really yeah I feel like once people get here they decide that they don't want to necessarily do what they've signed up for
"
224,SP1,"Yeah
"
225,SP2,"But yeah I have a lot of friends that came here as arts and sciences got here and then decided they wanted to do engineering
"
226,SP1,"mm
"
227,SP1,"Fair enough the reason why I want to switch to art and sciences is like I don't I don't like computer science
"
228,SP2,"mm
"
229,SP1,"I've heard comp fifteen is pretty hard
"
230,SP2,"Yeah I heard that too
"
231,SP1,"So but I have to take that cause that's kinda the requirements for engineering school I'm not sure but I have to take comp eleven so
"
232,SP1,"yeah
"
233,SP2,"And that is not my thing my plan is to take no computer science classes
"
234,SP1,"What's your major
"
235,SP2,"I wanna do either bio or bio psych
"
236,SP1,"mhm
"
237,SP2,"and pre med
"
238,SP1,"premed
"
239,SP2,"So lots and lots of science labs
"
240,SP1,"mm
"
241,SP1,"Are you taking physics this semester
"
242,SP2,"No I'm taking chem
"
243,SP1,"chem
"
244,SP1,"I heard comments like like I heard chem only has like eight thirty sessions like
"
